id,prompt,step,cfg,sampler,width,height,token_count,timestamp
30808,"photograph of a very very beautiful steampunk medium format camera with a brass lens!! designed by apple. plain grey background. centered. highly detailed. gold. artstation, concept art, symmetry, smooth, shallow focus, art and john singer sargent and and mucha by theodore ralli and nasreddine dinet and anders zorn and nikolay makovsky and edwin long ",20,15.0,4,832,832,76,0
1905,cartoon drawing of a seal tossing a red ball with a sheep in antarctica. the seal's head is sticking out above the water and the sheep is standing near the edge of ice ,20,7.0,8,512,512,36,0
52450,a painting of a old demon cult worshipping a hamster ,20,7.0,8,512,512,12,0
34848,pictures of deepfish ocean bottom creatures bioluminescence ,20,7.0,8,512,512,11,0
8070,"a cinematic portrait of an alien creature, inside of spaceship looking out of a small rainy window, beautiful lighting, high depth, ultra realistic, artistic, by annie leibovitz and zack snyder ",20,7.0,8,768,512,39,0
54189,"majestic futuristic elf city made of white stone and decorated with gold, plants and trees, flying cars, angels flying around, epic buildings in the center, light clouds, cinematic sky, sunset, 8 k, unreal engine 5, sharp ",50,17.0,8,960,512,47,0
19038,"a photo of 8k ultra realistic corrupted lovecraftian golden mothership with thrusters, 8000000 intricate white and gold tentacles, ornate white and gold colours, cinematic lighting, trending on artstation, 4k, hyperrealistic, focused, extreme details, unreal engine 5, cinematic, masterpiece",20,7.0,8,1024,512,62,0
39159,"3 d close - up portrait of the goddess face in midsommar style surrounded by smoke and water energy flow mixed with jellyfish phoenix bird giant orchid flower and giant gladiola betta fish, intricate, elegant. translucent nautilus, highly detailed, by wlop, tooth wu, greg rutkowski, alena aenami ",20,10.0,8,832,1024,69,0
13623,fantasy art concept art beautiful lighting of a woman in a bamboo forest by klimt ,20,7.0,8,512,512,17,0
43537,"the hourglass of flowing time, in space, dynamic lighting, fantasy concept art, trending on art station, stunning visuals, creative, cinematic, ultra detailed ",50,7.0,8,512,512,32,0
46210,"cool monkey with banana in steampunk style, digital art, high quality, artstation ",20,7.0,8,512,512,18,0
6983,"kitten with guy fieri hair, movie still ",20,7.0,8,512,512,9,0
59177,"professional nightclub photo, a giant crowd of realistic shiny reflective chrome skeletons covered in diamonds dancing wildly and sensually, inside a black fancy high-end highly-themed nightclub with haze and blue lasers",20,7.0,8,512,512,38,0
52418,"portrait chappie robot in a data center, data center, data, concept art, high detail, 4 k, by jordan grimmer, art greg rutkowski, ivan aivazovsky, ruan jia, reza afshar, marc simonetti ",50,15.0,8,1024,640,53,0
24157,"cute little cats, watercolor",20,9.0,8,1024,768,6,0
27371,A man selling snake oil.,20,7.0,8,512,512,6,0
1940,a proud couple standing in front of 9 / 1 1 with pink smoke ,20,7.0,8,512,512,14,0
27342,"The Last Supper, mural painting, Leonardo da Vinci, Cast of Babylon 5.",20,12.0,8,1024,512,16,0
30038,Super Mario is very sick,20,7.0,8,512,512,5,0
43957,keanu reeves as iron man in endgame ,20,7.0,8,512,512,9,0
37436,"2 d character design, ceo, vector art, digital art, portrait, 4 k, 8 k, sharp focus, smooth, illustration, concept art, ",20,15.0,8,512,512,31,0
24473,"noble elf male in black robes, long white hair, smiling, sunglasses, hyperrealistic",20,7.0,8,512,512,18,0
1263,beautiful detailed painting of a lush natural scene on a colourful alien planet by vincent bons. ultra sharp high quality digital render. detailed. beautiful landscape. weird vegetation. water. soft colour scheme. grainy. ,20,7.0,8,512,512,42,0
49830,"sinking of the titanic, iceberg, black and white ",20,7.0,8,512,512,11,0
13584,"fantasy art of beautiful woman warrior in plate armor, medium shot, white hair, very realistic, very detailed, cgsociety, anime, matte painting, intricate, by wlop",20,9.0,8,512,512,40,0
8117,"still life painting of a miniature tabletop castle under a glass dome, by paulette tavormina and vermeer, intense pastel colors, hyper realistic, detailed, beautiful bright lighting ",20,7.0,8,512,512,38,0
37758,"bumper sticker art of a realistic hammerhead shark wearing a steampunk astronaut helmet with multicolored glowing gears and tubes and cables, crisp, trippy, fluorescent colors, insanely detailed, 3 d render, front shot, 3 5 mm ",20,7.0,8,512,512,50,0
55780,"a girl trying to eat a tree, full shot, atmospheric lighting, detailed face, by makoto shinkai, stanley artgerm lau, wlop, rossdraws ",20,7.0,8,512,640,36,0
19481,"epic fantasy portrait of a earth and nature god with medium length brown hair and a husky beard holding a dark metal sword in the deep forest as he looks at us oil painting by Greg Rutkowski and Charlie Bowater and Artgerm, unreal 5, DAZ, epic RPG Portrait, trending on artstation, dynamic lighting, late afternoon lighting, forest, green theme, afternoon light",20,7.0,8,512,512,79,0
19073,"Tennis Court on the Floating Island, Digital Art",20,7.0,8,512,512,9,0
48220,chubby eeveelution by louise dahl - wolfe ,20,7.0,8,512,512,11,0
43306,"teen boy, silver hair, shoulder - length hair, ethereal, elegant, intricate, delicate, sharp focus, highly detailed, artstation, watercolor, by charlie bowater and ross tran ",20,7.0,8,512,512,39,0
42797,a peanut butter and jelly sandwich rubiks cube ,20,7.0,8,512,512,10,0
48143,"retro 7 0 s poster graphics of geometric representation of gravity and its effect on space and time, abstract, retro poster, 7 0 s pop colors, poster ",20,7.0,8,512,512,31,0
14617,"aztec Bagua, vivid colors, war of colors, dark shadows, contrast, concept art, sharp focus, digital art, Hyper-realistic, 4K, Unreal Engine, Highly Detailed, Dramatic Lighting, Beautiful, by Brom, bastien lecouffe-deharme",20,7.0,8,512,704,59,0
31235,"god in the heaven, realictic, 4 k, lot of couds ",20,7.0,8,512,512,17,0
4766,"bald man wearing a pastel blue golf shirt, navy blue shorts, white baseball hat, being arrested by stormtroopers from star wars in tatooine city, iphone photo ",20,7.0,8,512,704,36,0
49254,"portrait of elizabeth kissing darcy by atey ghailan, by greg rutkowski, by greg tocchini, by james gilleard, by joe fenton, by kaethe butcher, dynamic lighting, gradient light blue, brown, blonde cream and white color scheme, grunge aesthetic ",50,14.0,8,576,512,60,0
53648,artwork by haddon sundblom ,20,7.0,8,512,512,7,0
58629,artwork by jeff koons,20,7.0,8,512,512,5,0
26841,"butterfly monster ,8k, trending on artstation, high detail, oil painting",20,7.0,8,512,512,17,0
23263,"colombo sri lankan city street, art by Josan Gonzalez",20,7.0,8,1024,512,11,0
23666,"digital painting portrait of a young witch wearing a big hat, sunglasses, smoking a cigarette with a night sky background, trending",20,7.0,8,512,512,25,0
11333,"totem tribal vodoo mask feather gemstone global illumination ray tracing hdr that looks like it is from borderlands and by feng zhu and loish and laurie greasley, victo ngai, andreas rocha, john harris ",20,7.0,8,512,768,48,0
54278,"a hauntingly beautiful vampire queen, painted by artgerm and tom bagshaw, fantasy art, dramatic lighting, highly detailed oil painting ",20,9.0,8,512,768,27,0
43136,"high angle selfie by a woman on a railing, eyes wide with fear, digital painting, intricately detailed, highly detailed, artwork by greg rutkowski, artwork by ross tran, artwork by randy vargas, artwork by artgerm, artwork by alex garner, trending on artstation ",50,7.0,8,512,832,59,0
57346,"highly detailed portrait of eddie spears as an assassin, in assassin's creed 3, stephen bliss, unreal engine, fantasy art by greg rutkowski, loish, rhads, ferdinand knab, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, global illumination, radiant light, detailed and intricate environment ",29,10.0,8,640,512,79,0
7466,"digital masterpiece illustration concept art of porcelain statue of buddha gautama as spiderman, virasana, lotus, padmasana, extremely detailed and intricate complexity, epic composition, magical atmosphere, cinematic lighting, wide long shot, trending on artstation, 8 k ",34,9.9,8,512,768,54,0
9270,"a realistic a glowing white retro computer in a white room, high art, oil painting, hd, photo ",20,7.0,8,512,512,21,0
16120,"Film still of David Tennant as Dr. Strange in avengers endgame, 4k",35,5.0,8,512,512,17,0
3476,oil painting of a bowl of evil cereal ,20,7.0,8,512,512,8,0
1036,cute baby raccoon sitting in magical forest detailed painting 4 k ,20,7.0,8,512,512,13,0
17259,Chucky versus Demons movie poster,20,7.0,8,512,512,6,0
11802,"an emo by joaquin sorolla. her hair is dark brown and cut into a short, messy pixie cut. she has large entirely - black eyes. she is wearing a black tank top, a black leather jacket, a black knee - length skirt, a black choker, and black leather boots. ",50,7.0,8,512,512,63,0
34300,"blue flame harp, ornate armor. male, muscular, fierce, intricate environment, art by rossdraws, victo ngai, thomas kinkade, ilya kuvshinov, peter mohrbacher, craig mullins. unreal engine 5, blender, octane, ray tracing, dramatic studio lighting, sharp focus, masterpiece, post processing ",20,10.0,8,512,640,74,0
23410,"a skeleton with an afro in a suit with a white collar playing a violin, ultra detailed, by Tomasz Alen Kopera and Peter Mohrbacher",20,7.0,8,512,512,33,0
1798,"steampunk himalayan rocksalt lamp inside a glass jar buried in sand, pocketwatch hourglass intricate detail, hyper detailed, ultra realistic, sharp focus, octane render, lantern, volumetric, ray tracing, artstation trending, moon, pocketwatch, cgsociety, sense of awe, swirling mist, moon, 4 k ",20,7.0,8,512,704,71,0
49766,"ronald mcdonald robbing a bank. high quality. unreal engine, embers flying, hyper realism, realistic shading, cinematic composition, blender render, octane render, ultrawide shot, photorealistic. hq. hd. 4 k. award winning. trending on artstation ",20,7.0,8,512,832,59,0
30169,painting of the philosophical problem of evil in hybrid style of de chirico and magritte,20,7.0,8,512,512,19,0
54045,"watercolour, fox in the snow ",20,7.0,8,512,512,8,0
41347,"tattoo of a woman [ marked onto a forehead ], portrait!!, [ 4 k photorealism ], closeup!!, 3 5 mm lens, 8 k quality ",20,7.0,8,512,512,36,0
3595,a beautiful painting of a woman by hieronymous bosch ,35,20.0,8,512,512,12,0
46724,asilanom ,20,7.0,8,512,512,4,0
31988,"portrait of a medieval warrior yayoi kusama, goth punk, floral flowers, vibrant colors, surreal, a flemish baroque by alexander mcqueen, art by john collier by greg rutkowski and craig mullins, oil on canvas ",20,10.0,8,512,640,47,0
43696,"young thin male with walking stick, long dark hair, 1 9 2 0 s fashion, fantasy, art by joseph leyendecker, donato giancola, dean cornwell, ruan jia, marc simonetti, ayami kojima, cedric peyravernay, alphonse mucha, thomas kinkade, victo ngai ",20,7.0,8,512,768,73,0
49840,"a full body high detail fantasy portrait oil painting illustration of a single beautiful bard woman by justin sweet with face and body clearly visible, in a scenic background, pretty eyes, realistic proportions, d & d, rpg, forgotten realms, artstation trending, high quality, sombre mood, artstation trending, muted colours, entire person visible! ",29,7.0,8,512,768,70,0
420,"zendaya as the greed goddess of thunder, art by artgerm and greg rutkowski and sakimichan, trending on artstation ",20,7.0,8,512,512,31,0
50795,there is a smog of baccarat rouge 5 4 0 on the streets of ny... true old school blockbuster perfume phenomenon ,20,7.0,8,512,512,27,0
54779,painting by ivan bilibin and micheal kaluta and klimt and tamara de lempicka and greg hildebrandt ,20,7.0,8,384,576,30,0
6570,"a beautiful cozy library, sci - fi setting, clean environment, serene lighting, atmospheric, cinematic, gorgeous, in the style of diego koi, gina heyer, luiz escanuela, art by alyssa monk, hyperrealism, rule of thirds, golden ratio, oil on canvas, 8 k ",32,10.0,8,960,704,63,0
10303,"a beautiful close - up of a blonde male actor from the 1 9 3 0 s. high cheekbones. good bone structure. dressed in 1 9 4 0 s style. butterfly lightning. key light sculpting the cheekbones. by george hurrell. shallow depth of field, photorealistic, cinematic lighting, dusk. ",20,7.0,8,512,512,65,0
4684,"movie still of a transcendental astronaut being, cinematic composition, cinematic light, anamorphic lens ",20,11.0,8,896,512,19,0
3659,"concept art of elite scientist by jama jurabaev, portrait, scifi, extremely detailed, studio light, trending on artstation, high quality, brush stroke ",50,7.0,8,512,512,35,0
43367,"a portrait of louis armstrong telling a joke, by kehinde wiley, dramatic lighting, highly detailed digital painting ",20,8.0,8,512,704,22,0
33566,"forest octopus, great king of stovokor, wields his sword in battle against enemies in golden masks, epic battle, scene by artgerm, jaime jones, sargeant ",20,7.0,8,512,512,38,0
32380,an modern brazilian hotel lobby ,20,7.0,8,512,512,5,0
9055,"otters playing poker, hyper detailed, dramatic lighting, cgsociety, realistic, hyper detailed, insane details, intricate, dramatic lighting, hypermaximalist, golden ratio, rule of thirds, octane render, weta digital, micro details, ultra wide angle, artstation trending, 8 k, ",20,7.0,8,512,512,65,0
4473,"an epic fantasy comic book style portrait painting of a young dark haired girl with a pixie cut and breathing apparatus wearing a grey spacesuit, standing in front of a computer library, intelligent face, sci - fi, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by artgerm and greg rutkowski and jim burns ",20,10.0,8,512,512,80,0
29196,"The Notorious BIG as a roman gladiator, concept art, trending on ArtStation",35,7.0,8,512,512,18,0
57167,"hand drawn cute one gnomes face in autumn disguise holding pumpkin, detailed closeup face, concept art, low angle, high detail, warm lighting, volumetric, godrays, vivid, beautiful, trending on artstation, art by artgerm and greg rutkowski and alphonse mucha ",20,13.0,8,704,1024,63,0
32905,"a desert town nestled in the hollow of a tree, studio lighting, golden ratio, details, scifi, dark fantasy, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by artgerm, loish, by wlop ",20,18.0,8,512,640,75,0
16038,contrast painting in the style of Hugh Ferriss and Gérard Trignac,20,7.0,8,832,512,14,0
42662,"donald trump as geralt from the witcher, artstation, by camille corot, cinematic, dramatic, filmic, 8 k, moody lighting, cinematic lighting, insanely detailed and intricate, hypermaximalist, elegant, ornate, hyper realistic, super detailed ",32,7.0,8,512,768,55,0
54538,"movie still of a cyborg, cinematic composition, cinematic light, by david lynch and gaspar noe, ",20,7.0,8,512,512,22,0
58440,"needle felted alicia silverstone as cher from the movie clueless (1995), highly detailed, tilt shift, eerie, hyperrealism, highly textured, god rays",20,7.0,8,512,512,35,0
28355,"“derelict architecture single building , the building is made out of clear glass, building designed by architect Oscar Niemeyer, architecture digest, building surrounded in a luxury environment, bright tones, fluorescent lighting,volumetric Lighting, photorealism, high detail, golden ratio, cinematic, octane renderer”",20,7.0,8,512,704,61,0
35913,"cloth, black fabric coat, jodhpurs high white lether boots and belts, fashion retro, elegant long hair blondie young girl, fantasy traveler, geometrical low poly, dainty renaissance portrait by michael garmash, sargent, greg rutkowski, gaston bussiere, rhads, craig mullins ",20,7.0,8,768,448,66,0
26945,Ben Day dots,20,7.0,8,512,512,3,0
34927,"male thick thighs jesus christ, digital art by wlop, makoto shinkai and artgem lau ",20,7.0,8,512,576,22,0
22626,Art by Vincent van Gogh,20,5.0,8,512,512,5,0
18833,"a broken robotic Mark Zuckerberg on the floor, leaking white slimy fluid. Nostromo Alien movie.",20,7.0,8,512,512,23,0
44369,"symmetrical lovely human 1 9 9 0 s portrait of age 1 0 lisa simpson, grainy high contrast black and white photography photo print ilford warm tone ",20,7.0,8,512,512,30,0
23667,"cute witch wearing a large mushroom hat in a forest, digital art 4k",20,7.0,8,512,512,15,0
47832,"octopus tentacles made of brown corrugated cardboard, cut out of cardboard, realistic photography, fantasy ",20,7.0,8,512,512,17,0
43961,"beautiful boyish natalie portman alluring gravure model in majora's mask, wearing wooden mask and baseball cap and leotard, aztec football gear subtle mayan patterns, aztec bathing suit, gapmoe yandere grimdark, trending on pixiv fanbox, painted by greg rutkowski makoto shinkai takashi takeuchi studio ghibli, akihiko yoshida ",50,16.0,4,512,512,86,0
12886,"extremely detailed awe  ornate stunning beautiful futuristic smooth curvilinear elegant museum interior by zaha hadid, translucent gills, stunning volumetric light, stainless steel, concrete, translucent material, beautiful sunset, hyper real, 8k, colorful, 3D cinematic volumetric light, atmospheric light",20,7.0,8,1024,512,57,0
37577,"female indiana jones, art by artgerm and greg rutkowski and magali villeneuve, d & d, fantasy, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration ",20,7.0,8,512,704,45,0
55317,"autumn forest with a single giant crumbling copper warrior statue, fantasy concept art by tyler edlin, antoine blanchard, thomas cole ",20,7.0,8,512,512,24,0
32876,"forest spirit, high fantasy, highly detailed, intricate, smooth, art by anato finnstark, joseph leyendecker, peter mohrbacher, ruan jia, marc simonetti, ayami kojima, cedric peyravernay, finnian macmanus, alphonse mucha, victo ngai ",20,14.0,8,512,768,69,0
48810,"home office interior, fantasy, art by joseph leyendecker, peter mohrbacher, ivan aivazovsky, ruan jia, reza afshar, marc simonetti, alphonse mucha ",20,7.0,8,960,512,44,0
49317,"ritual of otherworldly massive cthulu god arising a grim obsidian landscape made of giant eyeballs, painting by donato giancola, artgerm, edvard munch john berkey, gustave dore, thomas moran, hieronymus bosch, hp lovecraft, paranoid vibe, terror giant infinite eyes horror spider eyes tentacles maggots feeling of madness and insanity ",20,7.0,8,512,640,78,0
35666,"head and shoulders portrait of ethereal glowing white angel vladimir putin, art deco repeating patterns, tim hildebrandt, wayne barlowe, bruce pennington, donato giancola, trending on artstation, cinematic composition, beautiful lighting, hyper detailed, 8 k, oil on canvas ",20,15.0,8,640,640,59,0
40585,"anne curtis, a beautiful white haired princess, adorned with precious stone jewelry, intricate concept art, ethereal, ominous, dramatic lighting, ruan jia and jeremy mann and alphonse mucha ",20,7.0,8,512,704,39,0
18232,Joe Biden with the body of a Bionicle,20,7.0,8,512,512,11,0
33940,"a beautiful close - up of a catholic nun, oil on canvas art by herb ritts, highly detailed, fine art, high detail, great lighting, 8 k resolution, masterpiece, clear eyes, soft lighting, painting oil on canvas, hdr, 4 k, 8 k, hd ",20,12.0,8,512,512,59,0
28348,"“derelict architecture single building , the windows are growing single vines, building designed by architect Zaha Hadid, architecture digest, building surrounded in a luxury environment, bright tones, fluorescent lighting,volumetric Lighting, photorealism, high detail, golden ratio, cinematic, octane renderer”",20,7.0,8,512,512,59,0
1022,"a snake creature hero concept from overwatch, design, centered, ingame image, 4 k, octane render, unreal engine 5, ",20,14.0,8,512,512,29,0
16704,dystopian workplace safety poster by Karl Gerstner,35,7.0,8,512,704,12,0
8783,"profile portrait of a female clown horror, horror movie characters, horror movie icons, orange dawn, hyperrealistic ",20,7.0,8,512,512,22,0
19112,"Walter White and Jesse Pinkman as Apex Legends characters, isometric 3d, ultra hd, character design by Pixar, unreal 5, DAZ, hyperrealistic, octane render, cosplay, RPG portrait, dynamic lighting, intricate detail, summer vibrancy, cinematic",20,11.0,8,512,768,59,0
39718,"young prince, high fantasy, highly detailed, intricate, smooth, art by anato finnstark, peter mohrbacher, ruan jia, marc simonetti, ayami kojima, cedric peyravernay, finnian macmanus, alphonse mucha, victo ngai ",20,7.0,8,512,768,63,0
10840,"“ lady gaga retro minimalist portrait by jean giraud, moebius starwatcher comic, minimalistic background, 8 k ” ",20,7.0,8,512,512,27,0
43846,"ultrarealistic photo of former prime minister scott morrison lurking in the shadows in the style of film noir, 8 k, raw, unedited, symmetrical balance, in - frame ",20,7.0,8,512,512,36,0
49391,"beautiful elegant!!! portrait of 1 9 4 0 s woman tolkien elf in the forest at night rivendale, style of gustave dore intaglio, moon and stars ",20,7.0,8,512,512,36,0
56412,"highly detailed vfx portrait of a ferocious hillary clinton, stephen bliss, unreal engine, greg rutkowski, loish, rhads, beeple, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, alphonse mucha, global illumination, detailed and intricate environment ",20,10.0,8,512,640,73,0
38785,"cute miss mascot ceriflor ceriflor cherrim pokemon sticker art, cronobreaker, beeple game icon ",20,7.0,8,512,512,26,0
26477,"Taylor Swift splattered in black ink, baroque tentacles around her neck, broken wings, ashes, tears, gold smoke, 8k, realistic, octane render",20,7.0,8,512,512,33,0
2330,"a fantasy style portrait painting a character if loki ( tom hiddleston ) and thanos had a son, purple skin, powerful chin, thanos style traits, painting, unreal 5, daz., rpg, portrait, extremely detailed, artgerm greg rutkowski _ greg ",20,15.0,8,512,704,59,0
20457,"portrait of a blonde woman with green eyes and black glasses and a small chin, high quality, photograph, 4k,",20,7.0,8,512,512,24,0
36619,voxel art figurine of astronaut ,15,5.0,8,512,512,8,0
46744,tv still of young captain janeway in star trek voyager ( 1 9 9 5 ) by wes anderson ,20,7.0,8,512,512,20,0
50345,"hu tao from genshin impact, hu tao, perfect face, collaborative painting by greg ruthowski, ruan jia, artgerm, highly detailed, complex, exquisite and beautiful, 4 k, 8 k, artstation ",20,7.0,8,640,768,45,0
44935,"female wizard orientalism face detail by nikolay makovsky and jules bastien - lepage and annie swynnerton and thomas lawrence, masterful intricate artwork, excellent lighting, high detail 8 k ",20,7.0,8,512,512,40,0
51994,sticker illustration of a pink robot with glasses ,20,7.0,8,512,512,9,0
24328,"reimagined Darth Vader , sitting on intricate throne, high tech, cyberpunk, dystopian, jellyfish phoenix dragon, butterfly squid, burning halo, intricate artwork by Tooth Wu , cinematic, hyper realism, high detail, octane render, unreal engine, 8k, Vibrant colors, Smooth gradients, High contrast",20,7.0,8,512,512,71,0
