id,prompt,step,cfg,sampler,width,height,token_count,timestamp
339,"tall ancient castle enclosed palisaded, with christian wooden churches and domes on them, log houses built in lava dungeons place, slavic, russian, slovenian, tartarian architecture, stalactites and stones, contrasting, photo - realistic, hyper - detailed, artstation, cgsociety, 8 k ",20,7.0,8,896,512,63,0
4872,"wet swamp with big trees, mist, water, light rays, sunset!, beautiful lighting, vivid colors, intricate, elegant, smooth, sharp focus, highly detailed digital painting, concept art, cinematic, unreal engine, 4 k wallpaper, art by syd mead, terada katsuya, atey ghailan, svetlin velinov, cgsociety, artstation trending ",50,9.0,8,832,832,85,0
17012,the cutest kitten,20,7.0,8,512,512,4,0
58561,artwork by carl spitzweg,20,7.0,8,512,512,7,0
6641,"photo, a man wearing a giant slimy slug costume crawling through a cvs pharmacy ",20,7.0,8,512,512,17,0
19019,"а fantasy  Proto-Slavic mythology, zombie in chain mail armor inspired   blizzard games, full body, detailed and realistic, 4k, trending on artstation, octane render",20,7.0,8,512,704,35,0
32462,"the glove is beautiful, but from whence came the hand ",20,7.0,8,512,512,12,0
9859,"a beautiful woman smoking, wearing a suit, street at night, asian, long black hair, illustration, wolp style ",50,6.0,8,896,512,24,0
25494,"pikachu, digital art",20,7.0,8,512,512,6,0
4235,painting by sargent and leyendecker and greg hildebrandt savrasov levitan above the low clouds on madeira faroe azores islands overcast thunder storm ,20,7.0,8,704,448,34,0
13824,ice goddess freezing fire goddess,50,9.75,8,768,512,5,0
33622,peppa pig by kirsty mitchell ,20,7.0,8,512,512,8,0
24802,"fairy princess portrait, art nouveau, alphonse mucha",20,7.0,8,512,512,12,0
20043,"A painting of a skyscraper designed by Antoni Gaudí, in Barcelona, Spain, draw by greg rutkowski and thomas kinkade",20,7.0,8,768,1024,28,0
14548,"siouxsie sioux roller derby girl sprinting Cross-Over, full length portait, fishnet tights, torn, ripped, logo design, Kris Kool, 1970s",20,7.0,8,512,768,35,0
11230,"a cute little robot in a wood. super realistic 8 k render of a dark hooded powerful elegant, cinematic composition ",50,20.0,8,512,512,22,0
15863,scene from a 1950 war film,20,7.0,8,704,512,6,0
47343,"a beautiful woman with cybernetic muscles, painted by artgerm and tom bagshaw, fantasy art, dramatic lighting, highly detailed oil painting ",20,13.0,8,512,704,29,0
54378,"a isometric macro 3 d render of flower pot with different cactus, a lot of sub surface scatering, realistic textures, flowers, soft light, warm colors, detailed, blurred background, octane, trending artstation ",20,7.0,8,512,512,46,0
47934,"a mushroom with a wide smile by tim doyle and anna dittmann, macabre ",50,7.0,8,512,512,18,0
14009,male scientist with long straight hair and glasses realistic sci-fi trending on artstation,20,7.0,8,512,512,17,0
2219,mysterious ufo ignoring the laws of physics. entries in the 2 0 2 0 sony world photography awards. ,20,7.0,8,512,512,20,0
31069,"prince, male, red black clothes, gold details, full body portrait, detailed, smooth, sharp focus, art by finnian macmanus, ayami kojima, ruan jia, victo ngai, frances sterrett, kay nielsen ",20,9.0,8,512,768,52,0
6461,"portrait of danny phantom, an ultrafine detailed illustration by james jean, intricate linework, bright colors, final fantasy, behance contest winner, vanitas, angular, altermodern, unreal engine 5 highly rendered, global illumination, radiant light, detailed and intricate environment ",50,7.0,8,512,704,56,0
42181,"high fashion extreme close - up photoshoot octane render portrait by wayne barlow and carlo crivelli and glenn fabry, a man wearing a bee - keeping suit while completely covered in honey and bees, inside a colorful field of beautiful flowers, very short depth of field, bokeh ",20,7.0,8,768,768,58,0
20374,"a man in the form of a greek sculpture with a mask in the form of a skull, flower wreaths, high detail, oil painting, grandiose, red white and gold color scheme, baroque, renaissance, painted by Michelangelo",20,7.0,8,512,512,47,0
13583,the first human to discover immortality,20,7.0,8,512,512,6,0
56277,psychodelia slave ,20,7.0,8,512,512,4,0
15738,"A portrait photo of joe biden teams up with a teenage joe biden, perfect faces, 50 mm, award winning photography",20,7.0,8,512,512,25,0
10117,"photo of ryoko from tenchi muyo, film still, dslr, by greg rutkowski, enoch bolles, ross tran, artgerm, wlop glossy skin, pearlescent, very coherent, cute ",20,14.0,8,512,640,47,0
34981,"blurry and dreamy screencap of a realistic character from 8 0 s horror anime, vampire woman with short hair and wearing dress suit with tie, satoshi kon anime, character design by yoshitaka amano and junji ito, glitchy vhs tape, night tokyo in the background, perfect blue color palette, noisy film grain effect, blurry image ",20,15.0,8,640,512,74,0
48947,"cute snowshoe cat taking a nap at the bar, cinematic lighting, ",20,7.0,8,512,512,15,0
27045,"Yellow school bus, driving towards a red japanese Torii gate, New York location in USA, ray tracing, high detail, 4K",20,7.0,8,768,512,27,0
46861,"home dinner room, art nouveau architecture, art by joseph leyendecker, ivan aivazovsky, ruan jia, reza afshar, marc simonetti, alphonse mucha ",20,7.0,8,960,512,40,0
58693,"Close up of an Orwellian shopping catalogue placed on a table, dystopia, extreme detailed, vibrant colors, hyper realism, 35mm film grain,",20,7.0,8,1024,512,33,0
55369,"weird west futuristic bullet train into the sunset, desaturated delicate illustration by moebius jean giraud ",20,7.0,8,1024,512,22,0
21669,"Left 4 Dead 2, painted by John William Waterhouse",50,7.0,8,640,512,11,0
42349,"a scrappy renaissance thief woman, looking around a corner, fantasy character portrait by gaston bussiere, craig mullins, greg rutkowski ",20,7.0,8,512,704,29,0
57694,artwork by erich nikutowski ,20,7.0,8,512,512,6,0
22744,"Special Forces in grey uniform with black body armor under artillery fire in 2022, photo by Adam Ferguson, Pulitzer Winning, cinematic composition, breathtaking, modern, 2022",20,7.0,8,512,512,34,0
16491,medieval bestiary of repressed emotion monsters and creatures starting a fiery revolution in the psyche,20,7.0,7,512,512,17,0
15964,"Bannik a fantasy evil character  Proto-Slavic mythology, а spirit living in the baths was usually represented as a little old man with a long beard. a mischievous spirit that burns people and makes them faint, can steam to death, full body, detailed and realistic, 4k, top-artstation, inspired   blizzard games, octane render",20,7.0,8,512,704,68,0
14891,Saul Goodman in interstellar,20,7.0,8,512,512,5,0
14922,an armchair in the shape of an avocado cinematic lightning 4k award winning artstation,20,7.0,8,512,512,18,0
40817,"pacific rim titan pop figurine atlas striker otache jeager kaiju wallpaper 3 d pixar disney digital cgi rtx hdr painting bioluminance alena aenami artworks in 4 kby jesper ejsing, feng zhu and loish beeple, by thomas kinkade 2 2 2 2 ",20,7.0,8,512,768,67,0
44069,"an illustration of massage table, very detailed illustration, lovely and cute, by victo ngai and studio muti ",20,7.0,8,512,512,23,0
21295,"detailed realistic female character cyberpunk wearing thick steel collar around neck, realistic, art, beautiful, 4K, collar, choker, collar around neck, punk, artstation, detailed, female, woman, choker, cyberpunk, neon, punk, collar, choker, collar around neck, thick collar, tight around neck, punk, neon,",20,7.0,8,512,576,74,0
25801,a tv still of Snoop Dogg starring as in Kenan & Kel (1999),20,7.0,8,512,512,17,0
22391,dream weaver,20,7.0,8,512,512,2,0
26185,"Homer Simpson in Super Smash Bros., video game, Nintendo, e-sports, 4k, 3D, fight",20,7.0,8,512,512,23,0
20176, Tekkonkinkreet treasure town  comics illustration  digital art painting by fanart artstation vivid color  ,20,7.0,8,1280,704,20,0
25481,Shiba Inu illustration in the style of a jimmy hendrix poster,20,7.0,8,768,512,13,0
30351,Rosie the riveter eating lunch in a diner.,20,7.0,8,512,512,11,0
13528,The Ghosts of Hokusai,20,7.0,8,512,512,6,0
42986,"orientalism painting of an armored hero resting in a cozy tavern by theodore ralli and nasreddine dinet and anders zorn and nikolay makovsky and edwin longsden long, oil on canvas, masterful intricate artwork, excellent lighting, high detail 8 k ",20,7.0,8,512,512,52,0
34116,"evil occult grimoire, painted cover, 4 k ultra realistic detailed 8 k artstation trending dramatic lighting contrasting light and dark style by h. p. lovecraft ",20,12.0,8,512,512,33,0
9814,"headshot edwardian photograph of elle fanning, lily collins, barbara palvin, 1 9 2 0 s film actress, realistic face, 1 9 1 0 s, grainy, victorian, detailed, soft blur ",20,7.0,8,512,512,43,0
34865,"an angry stylized tyrannosaurus, t rex by jules caron and artgerm, zbrush, digital sculpting, trending on artstation ",20,15.0,8,512,512,33,0
13081,cyberpunk witch in lab coat flying on broom in night city,50,7.0,8,512,512,13,0
27851,Cuphead (Video Game Cuphead),20,7.0,8,512,512,8,0
52566,"emma watson surprised to see flying big italian sausages by concept artist gervasio canda, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination radiating a glowing aura global illumination ray tracing hdr render in unreal engine 5 ",50,7.0,8,512,512,74,0
25317,"colored illustration, for The Wind in the Willows, in style of studio ghibli",20,7.0,8,512,512,19,0
3778,"dunmer male nerevarine in front of a silk strider, 3 / 4 portrait, eso, dunmer, symmetrical face, handsome face, full body dnd character portrait, intricate, highly detailed, medieval armor, daedric armor, morag tong armor, dark brotherhood armor, swietopelk elder scrolls, skywind, morrowind, oblivion, skyrim, elegant, artstation, deviantart ",50,20.0,8,512,896,88,0
20766,grumpy editor rockstar games style octane rendered 8k hdr,20,7.0,8,512,512,15,0
22427,"a withered martian humanoid wearing a boxy cybernetic faceplate, eyes covered, teeth exposed, red iron helmet, brutalist scifi, biopunk, artstation",20,7.0,8,512,512,36,0
26779,Godzilla on a wooden ship terrible storm,20,7.0,8,512,512,7,0
3240,"portrait of a pug with an emo haircut with bangs, studio photo, album cover, well lit, ",20,7.0,8,512,512,23,0
24820,"A cat dressed in kimono and holding a samurai sword,",35,6.0,8,512,512,12,0
46773,"landscape painting by sargent painting treasure on sea of thieves game smooth median photoshop filter cutout vector, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination adove low clouds sky image overcast ",20,7.0,8,768,512,67,0
16112,"Battle of the Imperial Guard on the planet against the Tyranids, Warhammer 40,000, Drawing in a dark Gothic style, super quality, Artist - Phil Moss",20,7.0,8,512,512,34,0
26242,"a cyberpunk SWAT team breaking down a door, futuristic, 8k, film still s- 150",20,7.0,8,512,512,21,0
40551,"giant concrete spheres, angular anthropomorphic charcoal tree trunk installation artwork, iceland, misty, moss spheres, sunset, photography by lurie belegurschi and gunnar freyr ",20,7.0,8,1024,1024,36,0
52216,"high quality 8 k landscape photo of a smiling happy and arrogantly wise looking chimpanzee wearing cool dark sunglasses, highly detailed, cinematic composition, cinematic lighting, 1 9 8 0 s retro hippie vintage hipster art ",20,7.0,8,512,512,45,0
28950,cyberpunk art nouveau living space inspired by the movie Bladerunner,20,7.0,8,512,512,13,0
26207,"orientalist portrait of a moorish female sage wearing a golden robe smoking a pipe in a sandstone temple intricate portrait by john william waterhouse and Edwin Longsden Long and Theodore Ralli and William-Adolphe Bouguereau, very coherent symmetrical artwork. Cinematic, hyper realism, high detail 8k",20,7.0,8,512,512,60,0
7472,"an anthropomorphic turtle wearing a turtleneck, digital art, by greg rutkowski, craig mullins, alphonse mucha ",20,10.0,8,512,512,29,0
51435,realistic tiger doing a bungee jump. the tiger is suspended by a large parachute. the parachute is open. the tiger is is the middle of the air. the tiger is jumping from a mountain cliff. photo captured by a drone. wide angles lens. epic ,50,11.0,8,512,768,52,0
16608,A medieval mace,20,7.0,8,512,512,3,0
44107,"breathtaking detailed soft painting of a flight of numerous birds in gauze dress, by guillermo lorca, a white water splash in bleeding meat and flesh, dynamic pose and movement, in an intricate art nouveau stained glass of bones, rembrandt style, elegant, highly detailed, artstation, concept art, matte, sharp focus, ",35,7.0,8,512,768,69,0
43304,"young man, orange hair, short hair, elegant, intricate, slightly muscular, sharp focus, highly detailed, artstation, watercolor, by charlie bowater and ross tran ",20,7.0,8,512,512,35,0
46121,sans undertale with the beatles ,20,7.0,8,512,512,6,0
33219,"an anthropomorphic frog wearing a colonial frock jacket looking off camera, head and shoulders portrait, oil on canvas, neoclassicism, visible brushstrokes, soft focus ",20,16.0,8,512,512,38,0
41054,"a yacht, minimalist poster design ",20,7.0,8,832,512,7,0
38044,"futuristic treehouse in the style of kengo kuma, surrounded by jungle, parametric, wood, expansive grand scale, by makoto shinkai, soft atmosphere, exotic plants, fireflies, mushrooms, magic, 8 k, sun rays ",20,7.0,8,512,512,49,0
53880,"port city, art by peter mohrbacher ",20,7.0,8,960,512,10,0
28137,"Painting of a rabbit chasing a hunter, by Magritte",20,7.0,8,768,1024,12,0
32914,"full size tall ball - jointed human doll by jack gaughan, high fashion clothes, beautiful detailed face!, interesting hat, weird unique design, strange clothes, reference sheet, white background ",20,7.0,8,1280,704,39,0
11024,"scene from the 1 9 8 6 science fiction film muppet aliens, directed by james cameron ",20,7.0,8,704,512,18,0
5795,"symmetry!! portrait of sexy alien in the style of horizon zero dawn, machine face, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k ",50,7.0,4,512,704,60,0
28965,retro scifi spaceport,20,7.0,8,512,512,5,0
5792,"gorilla wrestling a grizzly bear in a full nelson headlock, pencil art, sharp image, 4 k, textures, colorful, forest scenery ",20,7.0,8,512,512,28,0
24043,alien birth of jesus,20,7.0,8,512,512,4,0
57442,"portrait of a woman, tony stark, tony stark, homer simpson, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and william - adolphe bouguereau ",20,7.0,8,512,512,62,0
58095,"intricate, 3 d, 1 9 8 4 bmw m 1 two - door shooting brake, style by caspar david friedrich and wayne barlowe and ted nasmith. ",20,7.0,8,768,512,33,0
45138,mathematics. mathematics. formulae. watercolor. amazing painting. high resolution. highly realistic. cool tones. close - up. 8 k. trending on artstation. ,20,7.0,8,512,512,35,0
5893,"transformers, 3 d character model, epic, 3 d render, white background, shadows ",20,10.0,8,512,512,17,0
38265,"photo by josh pierce and prateek vatash and roman bratschi, a giant futuristic queen anne revival style mars habitat, backlit, golden hour, 4 d, 4 k, ray tracing reflections, volumetric lighting and shadows, ",20,10.0,8,768,768,49,0
52607,"portrait of jean - luc picard uss enterprise by jama jurabaev, extremely detailed, trending on artstation, high quality, brush stroke ",2,7.0,8,512,512,31,0
59054,"Metal Gear Rex as a Magic the Gathering Trading Card. Digital art, trending on artstation.",27,8.0,8,1024,512,20,0
8949,"trojan little girl, joyful, close - up portrait, intricate, elegant, volumetric lighting, scenery, digital painting, highly detailed, artstation, sharp focus, illustration, concept art, ruan jia, steve mccurry ",50,7.0,8,512,768,47,0
23777,"Brigitte Bardot by Otomo Katsuhiro, character art, watercolour",20,7.0,8,512,768,17,0
12147,i live in the future and it is good. grainy and rough. soft colour scheme. beautiful detailed digital art by lurid. ( 2 0 2 2 ) ,20,7.0,8,512,512,33,0
27204,"Ultra realistic illustration, landscape with ruined futuristic city with gigantic destroyed monuments, sci-fi, fantasy, intricate, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, cinematic lighting , art by Maciej Rebisz and Ashley wood and Fenghua Zhong",20,18.0,8,1024,640,58,0
4229,painting by sargent and leyendecker and greg hildebrandt savrasov levitan above the low clouds on madeira faroe azores islands overcast thunder storm ,20,7.0,8,896,512,34,0
13330,"a very cute 🦇 in the art style of the series the dark crystal: age of resistanceart, trending on cgsociety, pop surrealism, photoillustration, stipple, surrealist, 8k, ultra realistic , lens flare, atmosphere, glow, detailed,intricate, full of colour, cinematic lighting, trending on artstation, 4k, hyperrealistic, focused, extreme details,unreal engine 5, cinematic, masterpiece",20,12.0,8,512,768,95,0
23970,digital art of a Japanese castle,20,7.0,8,1280,704,6,0
4319,"a hyper - detailed 3 d render like a oil painting of nature witnessing itself through all life, surrealism!!!!! surreal concept art, lifelike, photorealistic, digital painting, aesthetic, smooth, sharp focus, artstation hd, by greg rutkowski, bruce pennington, valentina remenar and asher duran, ",44,16.0,8,512,704,70,0
32816,a portrait of a character in a scenic environment by alberto giacometti ,20,7.0,8,512,512,14,0
12237,"transcendental portrait of an alien goddess, beautiful, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and william - adolphe bouguereau ",20,7.0,8,512,512,57,0
40661,"hyper realistic, advanced digital art, style of final + fantasy + 1 5, goddess wearing a nightgown made of water standing in a lake at night, gaussian blur, reflection, 8 8 mm lens, lens flare, water particle in front, depth of field, close up shot, rim lights wlop ",20,13.0,8,512,512,65,0
23008,"Sylvester Stallone as Forrest Gump, sitting on a bench scene, movie still",20,7.0,8,512,512,16,0
26914,"retro sci-fi spaceship, 1970s",20,7.0,8,512,512,7,0
27157,Keanu reeves Scary face paint on inspired by the joker 4K quality,20,7.0,8,512,512,14,0
32994,"photo of craig wylie with simple smile paint detailed digital artstation, portrait hd 4 k, y greg rutkowski and gaston bussiere and craig mullins and j. c. leyendecker, hd ",20,7.0,8,512,512,43,0
28112,"oil painting of two lovers inshack with bowl of oranges on side table and view through window of boat on river, by edward hopper",20,7.0,8,512,512,28,0
526,"nicki minaj and lady gaga fighting eachother on the titanic as it's sinking. 8 k. 4 k. higly realistic, higlt detailed ",50,7.0,8,768,512,34,0
12239,"a stunning intricate exquisite imaginative exciting native american princess close up portrait of an curious woman sitting with homely looks, work leathers, ornate magical intricate and soft by ruan jia, tom bagshaw, alphonse mucha, krenz cushart, beautiful palace ruins in the background, epic sky, vray render, artstation, deviantart, pinterest, 5 0 0 px models ",20,7.0,8,512,640,84,0
39893,"spaceship starship mothership mass effect andromeda krogan base wallpaper 3 d pixar disney digital cgi rtx hdr painting bioluminance alena aenami artworks in 4 kby jesper ejsing, feng zhu and loish beeple, by thomas kinkade 2 2 2 2 ",20,7.0,8,768,512,66,0
18972,"a painting of a date AUG.9.2022, by On Kawara, Futura font in white oil paint on black background, Highly Detailed",50,12.0,8,768,512,30,0
23636,"1800's photograph, autochrome, vintage glass plate photograph, head and shoulders portrait of a beautiful female mannequin with a large moth sitting on her face, large caterpillars and big beetles crawl over her body, jointed wooden doll with long flowing hair, holding each other, hands, beautifully disturbing, gothic, taxidermy, by Nina Masic by Flora Borsi",20,7.0,8,832,1024,79,0
38815,blue ,20,7.0,8,512,512,1,0
47360,"a beautiful woman with cybernetic muscles, painted by artgerm and tom bagshaw, fantasy art, dramatic lighting, highly detailed oil painting ",20,14.0,8,512,704,29,0
34759,"white tiger vs evil, by hayao miyazaki, photoshoot, insanely detailed and intricate, hypermaximalist, elegant, ornate, hyper realistic, super detailed ",20,7.0,8,512,512,35,0
4009,"cosmic wizard with a cape, epic scene, octane redner, colors, holy, full body, galaxy, and, stars, atmosphere, unreal engine, video game, ethereal, insanely detailed, symmetrical, concept art, peter mohrbacher, charlie bowater, artstation, craig mullins, cinematic, video game, digital painting, artist maena, 4 k ",47,9.0,8,512,704,79,0
30822,"photograph of a white and yellow medium format camera that looks like an ipod shuffle!!. big shiny lens. apple's design. keep it simple. plain grey background. object centered. highly detailed. shiny lens. artstation, concept art, symmetry, smooth, shallow focus, commercial photography ",20,15.0,4,832,832,59,0
22543,"a portrait of a shiny metallic renaissance steampunk robot, in the style of Jan van Eyck,",20,7.0,8,512,704,21,0
9586,"alan sugar going for a walk in the country eating leaves in the forest eating toast and drinking water from a stream, with skyscraper arms. pastry pets on his shoulders, and sitting on hands. running advert ",20,7.0,8,1024,512,41,0
52856,"thin male scientist, long dark hair, silver, 1 9 2 0 s fashion, fantasy, art by joseph leyendecker, donato giancola, dean cornwell, peter mohrbacher, ruan jia, marc simonetti, ayami kojima, cedric peyravernay, thomas kinkade, victo ngai ",50,10.0,8,512,768,72,0
44790,"color still shot of emma watson in film leon : the professional 1 9 9 4, face closeup, ",20,7.0,8,576,512,21,0
34178,"beautiful new orleans landscape, illustration, concept art, pixiv, art by wlop and greg rutkowski and makoto shinkai and studio ghibli and kyoto animation, vivid, colorful, cel - shaded, blackoutlines ",20,7.0,8,768,512,50,0
56076,"sad couple in a futuristic home office, painted by artgerm and tom bagshaw, intricate, highly detailed digital art ",20,7.0,8,512,1024,24,0
19053,"a painting of a person with a pink background, a minimalist painting by Francesco Clemente, behance, suprematism, poster art, concert poster, movie poster",35,7.0,8,512,704,36,0
39494,"painting of a man farmer at work in the field, by steve huston, arduous work, naturalist, jules bastien - lepage, muscular, hard labour, melancholic, realistic, very detailed, dusk ",20,7.0,8,512,512,47,0
37134,a dragon with color ( vivid cerulean!!! ). ,20,7.0,8,512,512,14,0
4840,"waterfall cascading into a vast underground lake surrounded by colourful crystals, incredible detail, 8 k, flash photography at night, cave exploration, nature documentry footage, natural wonder ",20,7.0,8,512,512,35,0
18841,lady annabelle sits in the garden of her villa at lake como. slr photo.,20,7.0,8,512,512,17,0
51211,"high quality high detail painting of a dark figure screaming with large teeth by lucian freud and picasso and jenny saville and francis bacon, hd, dark demonic dancer, turquoise and orange ",20,7.0,8,512,512,35,0
52652,"waddle dee exploding fluid body, pixar illumination studios movie by john lasseter, exploding liquid slimy material, cinematic wide angle ",20,7.0,8,512,832,27,0
34776,"an ear of corn stuck!!!! in a toilet bowl, pixar studios, dramatic lighting, ",20,7.0,8,512,512,22,0
32900,"a hyperrealistic illustration of a mystic banana peel, dirty banana peel, fractal sunlight, award - winning, masterpiece, highlydetailed, wlop ",20,7.0,8,512,512,34,0
1077,portrait of a cute fluffy raccoon with long colorful flowing lion mane with mohawk hairstyle hybrid animal detailed painting 4 k ,20,7.0,8,512,512,24,0
43182,"soviet megacity, artstation, awe - inspiring, dramatic, cinematic, wow, 4 k ",20,7.0,8,512,512,19,0
13728,"chinese crested dogs running in a meadow, vibrant colours, bob ross painting, sharp detail, HQ",20,7.0,8,512,512,19,0
53173,"a purple wolfbat fursona ( wearing an eyepatch ) with a long glowing rainbow tail, traversing the shadowy city, an affable devil among demons, neo - noir style, reminescent of max payne and ghost in the shell, style of purple rain album cover ( by prince ), dark colors ",50,20.0,8,576,640,65,0
24809,"Yuanmingyuan at dusk, Thomas Kinkade",35,7.0,8,512,512,10,0
54404,"people in robot suits, pj crook, edward hopper, oil on canvas ",50,7.0,8,512,512,15,0
16133," portrait lady miss woman focus attractive eye enchanted official fanart behance hd artstation by Jesper Ejsing, by RHADS, Makoto Shinkai and Lois van baarle, ilya kuvshinov, rossdraws portrait, highly detailed, digital painting, concept art, sharp focus, illustration, cinematic lighting, art by artgerm and greg rutkowski and alphonse mucha radiant light, peter mohrbacher, ferdinand knab, artgerm, portrait ",20,7.0,8,512,512,103,0
2280,"ultra realistic illustration of steampunk magical fairy, song hye - kyo, industrial, factory, magic spells, glass surface, special effects, lenses, colorful lights, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha ",44,7.0,8,512,512,74,0
51390,"a small flying grassy rock up in the skies, with the ruins of a small tower, stunning digital illustration, fantasy concept art, cinematic lighting, intense colors, beautiful composition, detailed, mystical, beautiful and mysterious ",20,7.0,8,960,576,42,0
40879,"languid celestial orgasm of sophisticated bodies detailed mixed media collage with canvas texture in style of contemporary art, punk art, hyperrealistic beautiful face, photorealism, expressionism, masterpiece, perfect composition, spectacular quality, intricate oil details ",20,7.0,8,704,896,48,0
22521,"super mad demon girl extreme anger with demon horns in a pretty black dress covered in blood with a rose in her hand in front of a destroyed forest in flames, super high detail picture",50,7.0,8,512,512,36,0
11919,millie bobby brown in stranger things ,20,7.0,8,512,512,6,0
51130,"anthropomorphic elephant, photography ",20,7.0,8,512,512,7,0
30210,"colored illustration for alice in wonderland, by norman rockwell",20,7.0,8,512,512,10,0
